Paintings,"Score (P,U)",Room_ID,image,Stories,"Score (P,pop)"
000-016W-0000,0.7971932393125978,006-001W-0000,"https://media.ng-london.org.uk/iiif/009-0176-0000/full/256,/0/default.jpg",Uncategorised,0
000-02WN-0000,0.7970061436761869,006-0010-0000,"https://media.ng-london.org.uk/iiif/009-017L-0000/full/256,/0/default.jpg",Uncategorised,0
000-0452-0000,0.7968906896679173,006-002L-0000,"https://media.ng-london.org.uk/iiif/009-00IG-0000/full/256,/0/default.jpg",Uncategorised,0
000-04SY-0000,0.7967681516169951,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00GF-0000/full/256,/0/default.jpg",Uncategorised,0
000-01CG-0000,0.7966749329700904,006-0016-0000,"https://media.ng-london.org.uk/iiif/009-00D6-0000/full/256,/0/default.jpg",Uncategorised,0
000-04GE-0000,0.7964396390995696,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-015B-0000/full/256,/0/default.jpg",Uncategorised,0
000-032O-0000,0.7961774262136219,006-0021-0000,"https://media.ng-london.org.uk/iiif/009-00XA-0000/full/256,/0/default.jpg",Uncategorised,0
000-04UP-0000,0.7961699849243269,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01QB-0000/full/256,/0/default.jpg",Uncategorised,0
000-03NU-0000,0.7957583850378178,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-012J-0000/full/256,/0/default.jpg",Womens Lives,0
000-040T-0000,0.7954836897140667,006-002U-0000,"https://media.ng-london.org.uk/iiif/009-0125-0000/full/256,/0/default.jpg",Uncategorised,0
000-030K-0000,0.7954264784798729,006-000K-0000,"https://media.ng-london.org.uk/iiif/009-00DZ-0000/full/256,/0/default.jpg",Uncategorised,0
000-03T4-0000,0.7954081781673956,006-001V-0000,"https://media.ng-london.org.uk/iiif/009-00BK-0000/full/256,/0/default.jpg",Uncategorised,0
000-02XO-0000,0.7953539649921346,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00UM-0000/full/256,/0/default.jpg",Uncategorised,0
000-04GC-0000,0.7953531870944923,006-0002-0000,"https://media.ng-london.org.uk/iiif//full/256,/0/default.jpg",Uncategorised,0
000-03P9-0000,0.7950444439474316,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01RA-0000/full/256,/0/default.jpg",Uncategorised,0
000-03NJ-0000,0.7949083046700447,006-001F-0000,"https://media.ng-london.org.uk/iiif/009-01QY-0000/full/256,/0/default.jpg",Uncategorised,0
000-03RL-0000,0.7946027406968916,006-000M-0000,"https://media.ng-london.org.uk/iiif/009-000U-0000/full/256,/0/default.jpg",Uncategorised,0
000-02NL-0000,0.7944626434871531,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-01U9-0000/full/256,/0/default.jpg",Uncategorised,0
000-04PX-0000,0.7944219050455392,006-0010-0000,"https://media.ng-london.org.uk/iiif/009-01PI-0000/full/256,/0/default.jpg",Uncategorised,0
000-04H1-0000,0.7942865415436859,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-018K-0000/full/256,/0/default.jpg",Uncategorised,0
000-043J-0000,0.7942707314658759,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01UV-0000/full/256,/0/default.jpg",Uncategorised,0
000-04FG-0000,0.7940027924471122,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00DX-0000/full/256,/0/default.jpg",Water,0
000-02PC-0000,0.7939228265306966,006-0018-0000,"https://media.ng-london.org.uk/iiif/009-004B-0000/full/256,/0/default.jpg",Monsters_and_Demons,0
000-03EV-0000,0.7937913116256698,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01ET-0000/full/256,/0/default.jpg",Uncategorised,0
000-04QM-0000,0.7937863531079778,006-001J-0000,"https://media.ng-london.org.uk/iiif/009-011N-0000/full/256,/0/default.jpg",Uncategorised,0
000-03TH-0000,0.7937702796333945,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00NH-0000/full/256,/0/default.jpg",Uncategorised,0
000-016U-0000,0.7933219006538583,006-000S-0000,"https://media.ng-london.org.uk/iiif/009-00M6-0000/full/256,/0/default.jpg",Uncategorised,1
000-04MF-0000,0.7932849260700237,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00NY-0000/full/256,/0/default.jpg",Uncategorised,0
000-03M6-0000,0.7925844282650636,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01KA-0000/full/256,/0/default.jpg",Uncategorised,0
000-030C-0000,0.7922996031220393,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00WY-0000/full/256,/0/default.jpg",Uncategorised,0
000-02U2-0000,0.7921477514532196,006-000T-0000,"https://media.ng-london.org.uk/iiif/009-01IN-0000/full/256,/0/default.jpg",Migration_Journeys_and_Exile,0
000-03MY-0000,0.7920685332755495,006-001T-0000,"https://media.ng-london.org.uk/iiif/009-0103-0000/full/256,/0/default.jpg",Uncategorised,0
000-04S6-0000,0.7917738196229576,006-000I-0000,"https://media.ng-london.org.uk/iiif/009-01TI-0000/full/256,/0/default.jpg",Uncategorised,0
000-04FY-0000,0.7916328970249125,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-015U-0000/full/256,/0/default.jpg",Uncategorised,0
000-041S-0000,0.7915856330410831,006-001H-0000,"https://media.ng-london.org.uk/iiif/009-00D7-0000/full/256,/0/default.jpg",Uncategorised,0
000-031G-0000,0.7912306465756491,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00K8-0000/full/256,/0/default.jpg",Uncategorised,0
000-03LW-0000,0.7911373373819193,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0156-0000/full/256,/0/default.jpg",Uncategorised,0
000-02PJ-0000,0.7910133660348788,006-0016-0000,"https://media.ng-london.org.uk/iiif/009-019Q-0000/full/256,/0/default.jpg",Uncategorised,0
000-02NJ-0000,0.7909045726250064,006-000C-0000,"https://media.ng-london.org.uk/iiif/009-00ZW-0000/full/256,/0/default.jpg",Uncategorised,0
000-04RG-0000,0.7907253025936845,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-009N-0000/full/256,/0/default.jpg",Uncategorised,0
000-03FI-0000,0.7907038161167175,006-000M-0000,"https://media.ng-london.org.uk/iiif/009-01AS-0000/full/256,/0/default.jpg",Uncategorised,0
000-0336-0000,0.7906590189767466,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01SU-0000/full/256,/0/default.jpg",Uncategorised,0
000-0174-0000,0.7905038520035634,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-010K-0000/full/256,/0/default.jpg",Uncategorised,0
000-044D-0000,0.7902122646133867,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01X7-0000/full/256,/0/default.jpg",Uncategorised,0
000-030U-0000,0.7900858864460605,006-000O-0000,"https://media.ng-london.org.uk/iiif/009-00KH-0000/full/256,/0/default.jpg",Uncategorised,0
000-02OB-0000,0.7899993392125428,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-019C-0000/full/256,/0/default.jpg",Uncategorised,0
000-06LE-0000,0.7896412500612793,006-002N-0000,"https://media.ng-london.org.uk/iiif/009-00WW-0000/full/256,/0/default.jpg",Uncategorised,0
000-02UD-0000,0.7894493074791931,006-0018-0000,"https://media.ng-london.org.uk/iiif//full/256,/0/default.jpg",Uncategorised,0
000-01ES-0000,0.7893620068692822,006-0002-0000,"https://media.ng-london.org.uk/iiif//full/256,/0/default.jpg",Uncategorised,0
000-01AU-0000,0.7892104485387743,006-0020-0000,"https://media.ng-london.org.uk/iiif/009-00WZ-0000/full/256,/0/default.jpg",Uncategorised,0
000-01C2-0000,0.7892049020132439,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00G4-0000/full/256,/0/default.jpg",Uncategorised,0
000-01CO-0000,0.7890880510562209,006-000A-0000,"https://media.ng-london.org.uk/iiif/009-01DM-0000/full/256,/0/default.jpg",Uncategorised,0
000-03FC-0000,0.7889526666860758,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-016C-0000/full/256,/0/default.jpg",Uncategorised,0
000-02VY-0000,0.7887876618507295,006-000I-0000,"https://media.ng-london.org.uk/iiif/009-00U1-0000/full/256,/0/default.jpg",Uncategorised,1
000-0445-0000,0.7887819216175345,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00NC-0000/full/256,/0/default.jpg",Uncategorised,0
000-04QZ-0000,0.7887703877812124,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-015X-0000/full/256,/0/default.jpg",Uncategorised,0
000-03T5-0000,0.7887699915115478,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0068-0000/full/256,/0/default.jpg",Uncategorised,0
000-0187-0000,0.7886101078700531,006-0022-0000,"https://media.ng-london.org.uk/iiif/009-00XH-0000/full/256,/0/default.jpg",Uncategorised,0
000-04S0-0000,0.7884028481939125,006-001I-0000,"https://media.ng-london.org.uk/iiif/009-019D-0000/full/256,/0/default.jpg",Uncategorised,0
000-02P7-0000,0.7882519225227741,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00RJ-0000/full/256,/0/default.jpg",Uncategorised,0
000-032S-0000,0.7881666939502217,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00KO-0000/full/256,/0/default.jpg",Uncategorised,0
000-0642-0000,0.7880849044790166,006-001L-0000,"https://media.ng-london.org.uk/iiif/009-00SB-0000/full/256,/0/default.jpg",Uncategorised,0
000-0414-0000,0.7877407702575883,006-001A-0000,"https://media.ng-london.org.uk/iiif/009-011O-0000/full/256,/0/default.jpg",Uncategorised,0
000-04NI-0000,0.7876376934477456,006-000A-0000,"https://media.ng-london.org.uk/iiif/009-01WF-0000/full/256,/0/default.jpg",Uncategorised,0
000-02OW-0000,0.7873774671459692,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-000I-0000/full/256,/0/default.jpg",Uncategorised,0
000-0772-0000,0.7872607890511247,006-0017-0000,"https://media.ng-london.org.uk/iiif/009-00J0-0000/full/256,/0/default.jpg",Uncategorised,0
000-03W4-0000,0.7870190638515928,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01RL-0000/full/256,/0/default.jpg",Uncategorised,0
000-02SL-0000,0.7868321920941423,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0048-0000/full/256,/0/default.jpg",Monsters_and_Demons,0
000-03TP-0000,0.7866837183899921,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01OJ-0000/full/256,/0/default.jpg",Uncategorised,0
000-03RS-0000,0.7865847908219359,006-000N-0000,"https://media.ng-london.org.uk/iiif/009-00AD-0000/full/256,/0/default.jpg",Uncategorised,0
000-04J0-0000,0.7865535501294212,006-001F-0000,"https://media.ng-london.org.uk/iiif/009-00HQ-0000/full/256,/0/default.jpg",Uncategorised,0
000-03ET-0000,0.7855374837878801,006-0022-0000,"https://media.ng-london.org.uk/iiif/009-01K9-0000/full/256,/0/default.jpg",Uncategorised,0
000-03ID-0000,0.7848966394852619,006-000V-0000,"https://media.ng-london.org.uk/iiif/009-00E2-0000/full/256,/0/default.jpg",Uncategorised,0
000-041I-0000,0.7848108203619448,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00NQ-0000/full/256,/0/default.jpg",Uncategorised,0
000-03FB-0000,0.784576768735699,006-001B-0000,"https://media.ng-london.org.uk/iiif/009-00VX-0000/full/256,/0/default.jpg",Uncategorised,0
000-03S1-0000,0.7845229430483709,006-0007-0000,"https://media.ng-london.org.uk/iiif/009-006S-0000/full/256,/0/default.jpg",Uncategorised,0
000-01DM-0000,0.7844572261142909,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0067-0000/full/256,/0/default.jpg",Uncategorised,0
000-040O-0000,0.7844326458466155,006-0020-0000,"https://media.ng-london.org.uk/iiif/009-00EX-0000/full/256,/0/default.jpg",Uncategorised,0
000-03IW-0000,0.784406944987261,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01KD-0000/full/256,/0/default.jpg",Uncategorised,0
000-03UK-0000,0.784337483909888,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00CB-0000/full/256,/0/default.jpg",Uncategorised,0
000-04N9-0000,0.7842123255119771,006-0006-0000,"https://media.ng-london.org.uk/iiif/009-01JY-0000/full/256,/0/default.jpg",Uncategorised,0
000-01C5-0000,0.7841975210695753,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-00MQ-0000/full/256,/0/default.jpg",Uncategorised,0
000-03ZD-0000,0.7840324160610961,006-0010-0000,"https://media.ng-london.org.uk/iiif/009-00RQ-0000/full/256,/0/default.jpg",Uncategorised,0
000-01AV-0000,0.783812523948463,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00TW-0000/full/256,/0/default.jpg",Uncategorised,0
000-02O7-0000,0.7836270216882522,006-0015-0000,"https://media.ng-london.org.uk/iiif/009-005G-0000/full/256,/0/default.jpg",Uncategorised,0
000-03WF-0000,0.7832862147062714,006-001W-0000,"https://media.ng-london.org.uk/iiif/009-01E7-0000/full/256,/0/default.jpg",Uncategorised,0
000-0408-0000,0.7832629943293923,006-001L-0000,"https://media.ng-london.org.uk/iiif/009-0005-0000/full/256,/0/default.jpg",Uncategorised,0
000-016E-0000,0.7832420581292691,006-000S-0000,"https://media.ng-london.org.uk/iiif/009-00C5-0000/full/256,/0/default.jpg",Uncategorised,0
000-04V6-0000,0.7831816475976998,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00HF-0000/full/256,/0/default.jpg",Uncategorised,0
000-0B1U-0000,0.7828426142335161,006-000S-0000,"https://media.ng-london.org.uk/iiif/009-004K-0000/full/256,/0/default.jpg",Uncategorised,0
000-04HH-0000,0.7824106707794578,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01UH-0000/full/256,/0/default.jpg",Uncategorised,0
000-03YQ-0000,0.7822323240927473,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01J3-0000/full/256,/0/default.jpg",Monsters_and_Demons,0
000-03RR-0000,0.7820874239926057,006-000Y-0000,"https://media.ng-london.org.uk/iiif/009-0037-0000/full/256,/0/default.jpg",Uncategorised,0
000-031C-0000,0.7819660909323534,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-014E-0000/full/256,/0/default.jpg",Uncategorised,0
000-02SV-0000,0.7819326558146988,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-015Q-0000/full/256,/0/default.jpg",Monsters_and_Demons,0
000-03EY-0000,0.7813636699932376,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0086-0000/full/256,/0/default.jpg",Uncategorised,0
000-04R8-0000,0.7812877308977311,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00D5-0000/full/256,/0/default.jpg",Uncategorised,0
000-02YM-0000,0.7810512450466494,006-002O-0000,"https://media.ng-london.org.uk/iiif/009-01AY-0000/full/256,/0/default.jpg",Uncategorised,0
000-01CR-0000,0.7809450612662774,006-0015-0000,"https://media.ng-london.org.uk/iiif/009-00DY-0000/full/256,/0/default.jpg",Uncategorised,0
000-03GW-0000,0.7807611677193864,006-000V-0000,"https://media.ng-london.org.uk/iiif/009-01OL-0000/full/256,/0/default.jpg",Uncategorised,0
000-03NB-0000,0.7806947354457305,006-001V-0000,"https://media.ng-london.org.uk/iiif/009-01PG-0000/full/256,/0/default.jpg",Uncategorised,0
000-043B-0000,0.7804025078399248,006-000W-0000,"https://media.ng-london.org.uk/iiif/009-00N7-0000/full/256,/0/default.jpg",Uncategorised,0
000-01D2-0000,0.7802759027501827,006-000H-0000,"https://media.ng-london.org.uk/iiif/009-009I-0000/full/256,/0/default.jpg",Uncategorised,0
000-041B-0000,0.7799904872336993,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-00WA-0000/full/256,/0/default.jpg",Uncategorised,0
000-03YR-0000,0.7799333205173618,006-0010-0000,"https://media.ng-london.org.uk/iiif/009-01LR-0000/full/256,/0/default.jpg",Uncategorised,0
000-031Z-0000,0.7798164218248633,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00PO-0000/full/256,/0/default.jpg",Uncategorised,0
000-02YT-0000,0.7797277149714801,006-0007-0000,"https://media.ng-london.org.uk/iiif/009-01LO-0000/full/256,/0/default.jpg",Uncategorised,0
000-04U1-0000,0.7795955912939436,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00EN-0000/full/256,/0/default.jpg",Uncategorised,0
000-03Q2-0000,0.7794671599804284,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0118-0000/full/256,/0/default.jpg",Uncategorised,0
000-031F-0000,0.7791215018088451,006-000B-0000,"https://media.ng-london.org.uk/iiif/009-008F-0000/full/256,/0/default.jpg",Uncategorised,0
000-02OH-0000,0.7789646382272335,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-007C-0000/full/256,/0/default.jpg",Uncategorised,0
000-03Z5-0000,0.7787043260090978,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00Z1-0000/full/256,/0/default.jpg",Uncategorised,0
000-04ST-0000,0.7783982026785661,006-0029-0000,"https://media.ng-london.org.uk/iiif/009-00YL-0000/full/256,/0/default.jpg",Uncategorised,0
000-030V-0000,0.7783836771309378,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01KL-0000/full/256,/0/default.jpg",Uncategorised,0
000-01BB-0000,0.7781299674529794,006-000I-0000,"https://media.ng-london.org.uk/iiif/009-015C-0000/full/256,/0/default.jpg",Uncategorised,0
000-030A-0000,0.7779256615570329,006-002R-0000,"https://media.ng-london.org.uk/iiif/009-00KL-0000/full/256,/0/default.jpg",Uncategorised,0
000-03N0-0000,0.7776892156063608,006-0026-0000,"https://media.ng-london.org.uk/iiif/009-0018-0000/full/256,/0/default.jpg",Uncategorised,0
000-017B-0000,0.7776431514881965,006-000S-0000,"https://media.ng-london.org.uk/iiif/009-01QL-0000/full/256,/0/default.jpg",Uncategorised,0
000-03MI-0000,0.7776417800450344,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-016X-0000/full/256,/0/default.jpg",Uncategorised,0
000-02S8-0000,0.7772604815372732,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00DJ-0000/full/256,/0/default.jpg",Uncategorised,0
000-01DA-0000,0.7772168500671279,006-001J-0000,"https://media.ng-london.org.uk/iiif/009-01RS-0000/full/256,/0/default.jpg",Uncategorised,0
000-01DD-0000,0.7771043831102329,006-001N-0000,"https://media.ng-london.org.uk/iiif/009-016B-0000/full/256,/0/default.jpg",Uncategorised,0
000-017L-0000,0.7763261650048023,006-000U-0000,"https://media.ng-london.org.uk/iiif/009-00RZ-0000/full/256,/0/default.jpg",Uncategorised,0
000-03TT-0000,0.7762957369987578,006-001V-0000,"https://media.ng-london.org.uk/iiif/009-0102-0000/full/256,/0/default.jpg",Uncategorised,0
000-02SE-0000,0.77597809754901,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-015J-0000/full/256,/0/default.jpg",Uncategorised,0
000-03TS-0000,0.7757397563121149,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00YV-0000/full/256,/0/default.jpg",Water,0
000-016T-0000,0.7755879543565687,006-000U-0000,"https://media.ng-london.org.uk/iiif/009-01R9-0000/full/256,/0/default.jpg",Uncategorised,0
000-042F-0000,0.7752855867051909,006-001B-0000,"https://media.ng-london.org.uk/iiif/009-0094-0000/full/256,/0/default.jpg",Uncategorised,0
000-03RT-0000,0.7751519941027447,006-000Q-0000,"https://media.ng-london.org.uk/iiif/009-004R-0000/full/256,/0/default.jpg",Uncategorised,0
000-02SH-0000,0.7750512352116075,006-002K-0000,"https://media.ng-london.org.uk/iiif/009-00V0-0000/full/256,/0/default.jpg",Uncategorised,0
000-04IO-0000,0.7750084494201674,006-001Z-0000,"https://media.ng-london.org.uk/iiif/009-00F5-0000/full/256,/0/default.jpg",Uncategorised,0
000-01BG-0000,0.7750007020138918,006-0007-0000,"https://media.ng-london.org.uk/iiif/009-01EJ-0000/full/256,/0/default.jpg",Uncategorised,0
000-02SJ-0000,0.7746684927498184,006-0009-0000,"https://media.ng-london.org.uk/iiif/009-016V-0000/full/256,/0/default.jpg",Uncategorised,0
000-04G5-0000,0.7746610626876489,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00YX-0000/full/256,/0/default.jpg",Uncategorised,0
000-0403-0000,0.7745202211721391,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01QH-0000/full/256,/0/default.jpg",Uncategorised,0
000-02VD-0000,0.7742539383365981,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-0144-0000/full/256,/0/default.jpg",Monsters_and_Demons,0
000-03T7-0000,0.7741506070546311,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01X0-0000/full/256,/0/default.jpg",Uncategorised,0
000-042E-0000,0.7737070894029845,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0136-0000/full/256,/0/default.jpg",Uncategorised,0
000-04GD-0000,0.7735769690195298,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01AW-0000/full/256,/0/default.jpg",Uncategorised,0
000-04TT-0000,0.7734764103172059,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01HM-0000/full/256,/0/default.jpg",Uncategorised,0
000-04OE-0000,0.7734538006671787,006-000H-0000,"https://media.ng-london.org.uk/iiif/009-00A8-0000/full/256,/0/default.jpg",Uncategorised,0
000-03FK-0000,0.773318079191359,006-000M-0000,"https://media.ng-london.org.uk/iiif/009-00OC-0000/full/256,/0/default.jpg",Uncategorised,0
000-0CGC-0000,0.7731265977014257,006-000H-0000,"https://media.ng-london.org.uk/iiif/009-016N-0000/full/256,/0/default.jpg",Uncategorised,0
000-03HW-0000,0.7727923846647413,006-001J-0000,"https://media.ng-london.org.uk/iiif/009-00X8-0000/full/256,/0/default.jpg",Uncategorised,0
000-03Z4-0000,0.7723326928409056,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01LD-0000/full/256,/0/default.jpg",Uncategorised,0
000-03I5-0000,0.7722932771352009,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00U0-0000/full/256,/0/default.jpg",Uncategorised,0
000-044C-0000,0.7722488646402659,006-0010-0000,"https://media.ng-london.org.uk/iiif/009-00RN-0000/full/256,/0/default.jpg",Uncategorised,0
000-0189-0000,0.7721135940367923,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01IR-0000/full/256,/0/default.jpg",Uncategorised,0
000-02Z3-0000,0.7717474082830988,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0128-0000/full/256,/0/default.jpg",Uncategorised,0
000-02QR-0000,0.7714808100382888,006-002H-0000,"https://media.ng-london.org.uk/iiif/009-00CA-0000/full/256,/0/default.jpg",Uncategorised,0
000-04FN-0000,0.7714371992150384,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00WT-0000/full/256,/0/default.jpg",Uncategorised,0
000-02Z8-0000,0.7713455826179029,006-0022-0000,"https://media.ng-london.org.uk/iiif/009-00EH-0000/full/256,/0/default.jpg",Uncategorised,0
000-04QY-0000,0.7710795771505481,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00W8-0000/full/256,/0/default.jpg",Uncategorised,0
000-0432-0000,0.7700953424696575,006-000I-0000,"https://media.ng-london.org.uk/iiif/009-012B-0000/full/256,/0/default.jpg",Uncategorised,0
000-03H3-0000,0.7700243771405604,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00J5-0000/full/256,/0/default.jpg",Uncategorised,0
000-03HZ-0000,0.7700047697991752,006-000V-0000,"https://media.ng-london.org.uk/iiif/009-00TU-0000/full/256,/0/default.jpg",Uncategorised,0
000-02X6-0000,0.7697343417373133,006-000K-0000,"https://media.ng-london.org.uk/iiif/009-007G-0000/full/256,/0/default.jpg",Uncategorised,1
000-03IF-0000,0.7694312219984791,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01FV-0000/full/256,/0/default.jpg",Uncategorised,0
000-01B0-0000,0.7693306496076078,006-0011-0000,"https://media.ng-london.org.uk/iiif/009-01DZ-0000/full/256,/0/default.jpg",Uncategorised,1
000-044Z-0000,0.7682375574082103,006-000V-0000,"https://media.ng-london.org.uk/iiif/009-01WH-0000/full/256,/0/default.jpg",Uncategorised,0
000-02PG-0000,0.7679318822009669,006-002A-0000,"https://media.ng-london.org.uk/iiif/009-0155-0000/full/256,/0/default.jpg",Uncategorised,0
000-03FG-0000,0.7679268674101487,006-001J-0000,"https://media.ng-london.org.uk/iiif/009-0060-0000/full/256,/0/default.jpg",Uncategorised,0
000-04R2-0000,0.7678200486790631,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00EO-0000/full/256,/0/default.jpg",Uncategorised,0
000-0C1P-0000,0.7677386943778406,006-001Q-0000,"https://media.ng-london.org.uk/iiif/009-010I-0000/full/256,/0/default.jpg",Uncategorised,0
000-02U0-0000,0.7672118430365225,006-0009-0000,"https://media.ng-london.org.uk/iiif/009-01M8-0000/full/256,/0/default.jpg",Uncategorised,0
000-04Q1-0000,0.7671248830885808,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-015M-0000/full/256,/0/default.jpg",Uncategorised,0
000-03FS-0000,0.7670660987150661,006-000M-0000,"https://media.ng-london.org.uk/iiif/009-00LQ-0000/full/256,/0/default.jpg",Uncategorised,0
000-04GZ-0000,0.7666022264717087,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01JA-0000/full/256,/0/default.jpg",Uncategorised,0
000-01AT-0000,0.7664867280431751,006-000Q-0000,"https://media.ng-london.org.uk/iiif/009-002I-0000/full/256,/0/default.jpg",Uncategorised,0
000-02ZL-0000,0.7655554809552898,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01SE-0000/full/256,/0/default.jpg",Uncategorised,0
000-02R3-0000,0.7653202089956013,006-000Y-0000,"https://media.ng-london.org.uk/iiif/009-00PZ-0000/full/256,/0/default.jpg",Uncategorised,0
000-030M-0000,0.7652832434627909,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0196-0000/full/256,/0/default.jpg",Uncategorised,0
000-0412-0000,0.7650671594796963,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-008B-0000/full/256,/0/default.jpg",Uncategorised,0
000-03V6-0000,0.7650582886399175,006-000V-0000,"https://media.ng-london.org.uk/iiif/009-01ND-0000/full/256,/0/default.jpg",Uncategorised,0
000-04UY-0000,0.7641960140409334,006-001D-0000,"https://media.ng-london.org.uk/iiif/009-01LC-0000/full/256,/0/default.jpg",Uncategorised,0
000-03JU-0000,0.7641624680784624,006-001B-0000,"https://media.ng-london.org.uk/iiif/009-0085-0000/full/256,/0/default.jpg",Uncategorised,0
000-03OB-0000,0.7638353170746583,006-001Z-0000,"https://media.ng-london.org.uk/iiif/009-00E8-0000/full/256,/0/default.jpg",Uncategorised,0
000-02PF-0000,0.7635616914944205,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00R6-0000/full/256,/0/default.jpg",Uncategorised,0
000-0415-0000,0.7635135509859543,006-001D-0000,"https://media.ng-london.org.uk/iiif/009-013F-0000/full/256,/0/default.jpg",Uncategorised,0
000-01CI-0000,0.7631804372312345,006-002U-0000,"https://media.ng-london.org.uk/iiif/009-004H-0000/full/256,/0/default.jpg",Uncategorised,0
000-02QX-0000,0.7630736890475541,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0052-0000/full/256,/0/default.jpg",Uncategorised,0
000-03HF-0000,0.7629026350396382,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01LZ-0000/full/256,/0/default.jpg",Uncategorised,0
000-02ZS-0000,0.7628744583759937,006-002U-0000,"https://media.ng-london.org.uk/iiif/009-01IU-0000/full/256,/0/default.jpg",Uncategorised,0
000-0450-0000,0.7627784060852068,006-001B-0000,"https://media.ng-london.org.uk/iiif/009-00BB-0000/full/256,/0/default.jpg",Uncategorised,0
